"ReportEmbedUrl","ReportId","ReportDescription","ReportIsFromPbix","ReportName","DatasetId","DatasetWorkspaceId","ReportWebUrl","ReportIsOwnedByMe","ReportType","format","users","subscriptions","WorkspaceId","WorkspaceName","DatasetName"
"https://app.powerbigov.us/reportEmbed?reportId=b5ad5b17-0636-4e56-924f-0564ad4b3ef3&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","b5ad5b17-0636-4e56-924f-0564ad4b3ef3",,"True","Auto Weekly Report","f4a8cb4d-7383-4906-bde8-c474fe4f00bb","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/b5ad5b17-0636-4e56-924f-0564ad4b3ef3","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","Auto Weekly Report"
"https://app.powerbigov.us/reportEmbed?reportId=7efe6a5b-58f8-4b84-b0bd-3ba1c2269fb0&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","7efe6a5b-58f8-4b84-b0bd-3ba1c2269fb0",,"True","Lab Volume Dashboard","96c40d4a-a203-486e-8a1a-659cb678b951","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/7efe6a5b-58f8-4b84-b0bd-3ba1c2269fb0","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","Lab Volume Dashboard"
"https://app.powerbigov.us/reportEmbed?reportId=7a7c62c5-4ef4-4bc7-850d-853f63db00cb&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","7a7c62c5-4ef4-4bc7-850d-853f63db00cb",,"True","Usage Metrics Report","97170b33-3db2-4a81-9e6d-1bb7af810851","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/7a7c62c5-4ef4-4bc7-850d-853f63db00cb","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","Usage Metrics Report"
"https://app.powerbigov.us/reportEmbed?reportId=8449a29e-1944-4f85-b45c-99953fe8e835&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","8449a29e-1944-4f85-b45c-99953fe8e835",,"True","Autism_Data_Report","87256db4-73e9-42be-9b66-f54b22664c74","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/8449a29e-1944-4f85-b45c-99953fe8e835","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","Autism_Data_Report"
"https://app.powerbigov.us/reportEmbed?reportId=e983f3ce-e587-47e3-b80b-415e45b3d333&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","e983f3ce-e587-47e3-b80b-415e45b3d333",,"True","Weekly Report","0fce67ae-3d73-47b1-a00b-cf84fdddaec8","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/e983f3ce-e587-47e3-b80b-415e45b3d333","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","Weekly Report"
"https://app.powerbigov.us/reportEmbed?reportId=5783a697-45a1-4351-b244-4dd1c469c647&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","5783a697-45a1-4351-b244-4dd1c469c647",,"True","Daily-1-pager","86308593-50cc-424b-a492-77a7f20419ea","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/5783a697-45a1-4351-b244-4dd1c469c647","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","Daily-1-pager"
"https://app.powerbigov.us/reportEmbed?reportId=18cdd483-bba0-464f-aed8-efbe2a990e5c&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","18cdd483-bba0-464f-aed8-efbe2a990e5c",,"True","Green Dot Dashboard","640e30a4-f601-477a-95ff-627c47faf79c","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/18cdd483-bba0-464f-aed8-efbe2a990e5c","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","Green Dot Dashboard"
"https://app.powerbigov.us/reportEmbed?reportId=d71b1986-ce21-4d42-a64c-7d6b81db8b5c&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","d71b1986-ce21-4d42-a64c-7d6b81db8b5c",,"True","North Dakota Sexual Violence Dashboard","8441bb65-5746-4074-94c6-1e63818c565f","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/d71b1986-ce21-4d42-a64c-7d6b81db8b5c","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","North Dakota Sexual Violence Dashboard"
"https://app.powerbigov.us/reportEmbed?reportId=d346e4de-b8b4-4fc0-abaf-ab3e84d95529&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","d346e4de-b8b4-4fc0-abaf-ab3e84d95529",,"True","WNV_Animal","1bb202ac-5ad0-4221-80df-f74a3a082b01","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/d346e4de-b8b4-4fc0-abaf-ab3e84d95529","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","WNV_Animal"
"https://app.powerbigov.us/reportEmbed?reportId=02f88ea1-411c-4d09-b1c1-68bdbefbd6c6&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","02f88ea1-411c-4d09-b1c1-68bdbefbd6c6",,"True","InfluenzaWeeklyReport","9a97e2c1-2542-495b-9183-fb8acbb12eac","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/02f88ea1-411c-4d09-b1c1-68bdbefbd6c6","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","InfluenzaWeeklyReport"
"https://app.powerbigov.us/reportEmbed?reportId=f79d1ebc-8724-4b70-8ef3-82c815c6009e&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","f79d1ebc-8724-4b70-8ef3-82c815c6009e",,"True","COVID-19 Case Dasbhoard Internal","4f696006-afba-4682-8af5-576349a8c4f8","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/f79d1ebc-8724-4b70-8ef3-82c815c6009e","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","COVID-19 Case Dasbhoard Internal"
"https://app.powerbigov.us/reportEmbed?reportId=618fcc6c-cee2-44b2-ad92-ae29892c9c60&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","618fcc6c-cee2-44b2-ad92-ae29892c9c60",,"True","Suicide Dashboard","5e4f316b-efbf-422d-a213-73be58150fe2","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/618fcc6c-cee2-44b2-ad92-ae29892c9c60","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","Suicide Dashboard"
"https://app.powerbigov.us/reportEmbed?reportId=3aba5962-6662-4439-9f32-61c0d6a88174&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","3aba5962-6662-4439-9f32-61c0d6a88174",,"True","Drug Overdose Dashboard","4e67e80a-b043-41ce-a6c0-10686414b2ae","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/3aba5962-6662-4439-9f32-61c0d6a88174","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","Drug Overdose Dashboard"
"https://app.powerbigov.us/reportEmbed?reportId=bdc2185b-7edc-49ea-8374-f2e714d44fc9&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","bdc2185b-7edc-49ea-8374-f2e714d44fc9",,"True","Alzheimer's_Report_FInal","9e42e06a-df2c-4a21-873f-24ee660c8a5f","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/bdc2185b-7edc-49ea-8374-f2e714d44fc9","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","Alzheimer's_Report_FInal"
"https://app.powerbigov.us/reportEmbed?reportId=1ca5f7ad-7829-48db-ac03-10c54a8576b6&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","1ca5f7ad-7829-48db-ac03-10c54a8576b6",,"True","Alzheimer's_Report","aab12263-5d14-47f3-906d-a70dc6719b50","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/1ca5f7ad-7829-48db-ac03-10c54a8576b6","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","Alzheimer's_Report"
"https://app.powerbigov.us/reportEmbed?reportId=514b1180-23df-45ea-b319-2b4d94fa835f&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","514b1180-23df-45ea-b319-2b4d94fa835f",,"True","SchoolDashBoard - INTERNAL","92588fb6-dcc6-41da-9940-a02091501f71","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/514b1180-23df-45ea-b319-2b4d94fa835f","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","SchoolDashBoard - INTERNAL"
"https://app.powerbigov.us/reportEmbed?reportId=0274faff-f115-44ce-92eb-e5083f4638fb&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","0274faff-f115-44ce-92eb-e5083f4638fb",,"True","NDVDRS General Dashboard","5033c112-ea6a-4d0a-a019-945436b2b0e9","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/0274faff-f115-44ce-92eb-e5083f4638fb","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","NDVDRS General Dashboard"
"https://app.powerbigov.us/reportEmbed?reportId=c3d0d574-7af9-4284-9c9b-98aec17fa4e6&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","c3d0d574-7af9-4284-9c9b-98aec17fa4e6",,"True","RSV_Website_Data","93e0415c-0e61-4855-868a-9330a82bd891","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/c3d0d574-7af9-4284-9c9b-98aec17fa4e6","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","RSV_Website_Data"
"https://app.powerbigov.us/reportEmbed?reportId=bde0b1cd-b4c2-4b75-842c-bcea135da537&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","bde0b1cd-b4c2-4b75-842c-bcea135da537",,"True","Tobacco Dashboard","ab65aa99-fa31-4e35-b6b5-372426acb1de","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/bde0b1cd-b4c2-4b75-842c-bcea135da537","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","Tobacco Dashboard"
"https://app.powerbigov.us/reportEmbed?reportId=88cc9640-dfee-497a-b1bd-8cae5a9f6394&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","88cc9640-dfee-497a-b1bd-8cae5a9f6394",,"True","RespiratoryDashboard","e2f41570-25f0-4db5-826c-04887cbeac93","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/88cc9640-dfee-497a-b1bd-8cae5a9f6394","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","RespiratoryDashboard"
"https://app.powerbigov.us/reportEmbed?reportId=aed78587-c745-47ce-9206-5540933b59f6&groupId=143c548e-6a8f-440c-ba0f-0aac7881a9a4&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","aed78587-c745-47ce-9206-5540933b59f6",,"True","RespiratoryDashboardInternal","457ee65e-27b9-4239-bfb0-1dff2413297d","143c548e-6a8f-440c-ba0f-0aac7881a9a4","https://app.powerbigov.us/groups/143c548e-6a8f-440c-ba0f-0aac7881a9a4/reports/aed78587-c745-47ce-9206-5540933b59f6","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","143c548e-6a8f-440c-ba0f-0aac7881a9a4","DOH-Public Health Informatics","RespiratoryDashboardInternal"
"https://app.powerbigov.us/reportEmbed?reportId=793e020e-bb09-4d08-857d-5014580eb78c&groupId=7e5a8de5-fd01-49b5-8847-c250cf6cf7e1&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","793e020e-bb09-4d08-857d-5014580eb78c",,"True","Smart Restart Dashboard - Website","0804de91-9a81-4f0b-b70c-361130edeb0c","7e5a8de5-fd01-49b5-8847-c250cf6cf7e1","https://app.powerbigov.us/groups/7e5a8de5-fd01-49b5-8847-c250cf6cf7e1/reports/793e020e-bb09-4d08-857d-5014580eb78c","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","7e5a8de5-fd01-49b5-8847-c250cf6cf7e1","DOH-Health Analytics","Smart Restart Dashboard - Website"
"https://app.powerbigov.us/reportEmbed?reportId=c56ca0bb-1aa6-4533-8ba5-eeabd0d56133&groupId=7e5a8de5-fd01-49b5-8847-c250cf6cf7e1&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","c56ca0bb-1aa6-4533-8ba5-eeabd0d56133",,"True","EPR Timesheet Dashboard","cb37f30f-f0c9-4db5-a61f-7234188a9767","7e5a8de5-fd01-49b5-8847-c250cf6cf7e1","https://app.powerbigov.us/groups/7e5a8de5-fd01-49b5-8847-c250cf6cf7e1/reports/c56ca0bb-1aa6-4533-8ba5-eeabd0d56133","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","7e5a8de5-fd01-49b5-8847-c250cf6cf7e1","DOH-Health Analytics","EPR Timesheet Dashboard"
"https://app.powerbigov.us/reportEmbed?reportId=3f0b4dd6-ae7b-4cf8-a691-db88665cc932&groupId=7e5a8de5-fd01-49b5-8847-c250cf6cf7e1&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","3f0b4dd6-ae7b-4cf8-a691-db88665cc932",,"True","Death Analysis","9de0dfdd-d8b8-4806-8ead-388799cd5e8e","7e5a8de5-fd01-49b5-8847-c250cf6cf7e1","https://app.powerbigov.us/groups/7e5a8de5-fd01-49b5-8847-c250cf6cf7e1/reports/3f0b4dd6-ae7b-4cf8-a691-db88665cc932","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","7e5a8de5-fd01-49b5-8847-c250cf6cf7e1","DOH-Health Analytics","Death Analysis"
"https://app.powerbigov.us/reportEmbed?reportId=aeb2c8a0-c75c-463b-95c0-a40d06b3a0fc&groupId=7e5a8de5-fd01-49b5-8847-c250cf6cf7e1&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","aeb2c8a0-c75c-463b-95c0-a40d06b3a0fc",,"True","Hosp Discharge","cfabf73c-5523-4b24-932f-d80a69fec4d8","7e5a8de5-fd01-49b5-8847-c250cf6cf7e1","https://app.powerbigov.us/groups/7e5a8de5-fd01-49b5-8847-c250cf6cf7e1/reports/aeb2c8a0-c75c-463b-95c0-a40d06b3a0fc","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","7e5a8de5-fd01-49b5-8847-c250cf6cf7e1","DOH-Health Analytics","Hosp Discharge"
"https://app.powerbigov.us/reportEmbed?reportId=50c363ef-509e-43d1-a449-d83fc57817df&groupId=7e5a8de5-fd01-49b5-8847-c250cf6cf7e1&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","50c363ef-509e-43d1-a449-d83fc57817df",,"True","Death Analysis + Hosp Discharge + SVI","a24cb522-04a3-4d4a-b004-847457cbe239","7e5a8de5-fd01-49b5-8847-c250cf6cf7e1","https://app.powerbigov.us/groups/7e5a8de5-fd01-49b5-8847-c250cf6cf7e1/reports/50c363ef-509e-43d1-a449-d83fc57817df","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","7e5a8de5-fd01-49b5-8847-c250cf6cf7e1","DOH-Health Analytics","Death Analysis + Hosp Discharge + SVI"
"https://app.powerbigov.us/reportEmbed?reportId=de3b4ac8-ccfa-45ee-a88e-191d3d9a38c2&groupId=7e5a8de5-fd01-49b5-8847-c250cf6cf7e1&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","de3b4ac8-ccfa-45ee-a88e-191d3d9a38c2",,"True","COVID-19 Case Dasbhoard Internal","ae444f4f-34ca-424f-b9b7-6f8a480240a7","7e5a8de5-fd01-49b5-8847-c250cf6cf7e1","https://app.powerbigov.us/groups/7e5a8de5-fd01-49b5-8847-c250cf6cf7e1/reports/de3b4ac8-ccfa-45ee-a88e-191d3d9a38c2","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","7e5a8de5-fd01-49b5-8847-c250cf6cf7e1","DOH-Health Analytics","COVID-19 Case Dasbhoard Internal"
