"ReportEmbedUrl","ReportId","ReportDescription","ReportIsFromPbix","ReportName","DatasetId","DatasetWorkspaceId","ReportWebUrl","ReportIsOwnedByMe","ReportType","format","users","subscriptions","WorkspaceId","WorkspaceName","DatasetName"
"https://app.powerbigov.us/reportEmbed?reportId=5828291d-9cc4-420a-aac8-c31a9e466a03&groupId=0626e185-b817-4708-9077-adbf093d912c&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","5828291d-9cc4-420a-aac8-c31a9e466a03",,"True","Infant","483c8d18-956b-4295-b132-2fb8323bfe3b","0626e185-b817-4708-9077-adbf093d912c","https://app.powerbigov.us/groups/0626e185-b817-4708-9077-adbf093d912c/reports/5828291d-9cc4-420a-aac8-c31a9e466a03","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","0626e185-b817-4708-9077-adbf093d912c","DOH-Medical Services Section","Infant"
"https://app.powerbigov.us/reportEmbed?reportId=5a411862-6218-4397-a8b9-1f629b0a24db&groupId=0626e185-b817-4708-9077-adbf093d912c&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","5a411862-6218-4397-a8b9-1f629b0a24db",,"True","Adult","dace1871-db8e-4003-8b14-37e3f1d33a9b","0626e185-b817-4708-9077-adbf093d912c","https://app.powerbigov.us/groups/0626e185-b817-4708-9077-adbf093d912c/reports/5a411862-6218-4397-a8b9-1f629b0a24db","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","0626e185-b817-4708-9077-adbf093d912c","DOH-Medical Services Section","Adult"
"https://app.powerbigov.us/reportEmbed?reportId=8b258f43-8000-40d8-bbc2-bb4a08112b0a&groupId=0626e185-b817-4708-9077-adbf093d912c&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","8b258f43-8000-40d8-bbc2-bb4a08112b0a",,"True","Adolescent","2c8c55f3-e6d7-4a3d-b80b-f60cedc12d50","0626e185-b817-4708-9077-adbf093d912c","https://app.powerbigov.us/groups/0626e185-b817-4708-9077-adbf093d912c/reports/8b258f43-8000-40d8-bbc2-bb4a08112b0a","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","0626e185-b817-4708-9077-adbf093d912c","DOH-Medical Services Section","Adolescent"
"https://app.powerbigov.us/reportEmbed?reportId=48711ec1-911e-4247-90a8-48a3349b8ac8&groupId=7e5a8de5-fd01-49b5-8847-c250cf6cf7e1&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","48711ec1-911e-4247-90a8-48a3349b8ac8",,"True","OD Dashboard Updated_Page navigator","f41552fb-eee3-45c8-a6d1-20e5ce9ef5e4","7e5a8de5-fd01-49b5-8847-c250cf6cf7e1","https://app.powerbigov.us/groups/7e5a8de5-fd01-49b5-8847-c250cf6cf7e1/reports/48711ec1-911e-4247-90a8-48a3349b8ac8","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","7e5a8de5-fd01-49b5-8847-c250cf6cf7e1","DOH-Health Analytics","OD Dashboard Updated_Page navigator"
"https://app.powerbigov.us/reportEmbed?reportId=f655b991-8365-4670-8d90-d99187daa1e0&groupId=172d44aa-8bfd-44cd-95e6-0cd4038fd8ab&w=2&config=eyJjbHVzdGVyVXJsIjoiaHR0cHM6Ly9XQUJJLVVTLUdPVi1JT1dBLXJlZGlyZWN0LmFuYWx5c2lzLnVzZ292Y2xvdWRhcGkubmV0IiwiZW1iZWRGZWF0dXJlcyI6eyJ1c2FnZU1ldHJpY3NWTmV4dCI6dHJ1ZX19","f655b991-8365-4670-8d90-d99187daa1e0",,"True","MCH Dashboard - FAD 2020-2021","1527e367-db80-4cf4-919d-0dbf50a6d68e","172d44aa-8bfd-44cd-95e6-0cd4038fd8ab","https://app.powerbigov.us/groups/172d44aa-8bfd-44cd-95e6-0cd4038fd8ab/reports/f655b991-8365-4670-8d90-d99187daa1e0","True","PowerBIReport","PBIRLegacy","System.Object[]","System.Object[]","172d44aa-8bfd-44cd-95e6-0cd4038fd8ab","DOH - Health Statistics & Performance","MCH Dashboard - FAD 2020-2021"
